date,delay,distance,origin,destination,carrier
1011900,48,1208,IAH,DCA,UA
1011542,18,758,MCO,IAD,UA
1010545,5,1208,DCA,IAH,UA
1010956,6,1476,DEN,DCA,UA
1011731,-1,1571,SJU,IAD,UA
1011859,178,758,MCO,IAD,UA
1111710,68,2288,LAX,IAD,UA
1011741,186,2306,IAD,SEA,UA
1010841,-4,2419,SFO,IAD,UA
1012307,-4,2419,SFO,IAD,UA
1011752,20,811,IAD,TPA,UA
1010610,-5,2306,SEA,IAD,UA
1012230,15,2419,SFO,IAD,UA
1012204,6,1452,IAD,DEN,UA
1010830,11,2442,DCA,SFO,UA
1011545,2,1208,IAH,DCA,UA
1010805,9,811,IAD,TPA,UA
1011947,19,2288,IAD,LAX,UA
1240900,64,2288,LAX,IAD,UA
1011949,89,1452,DEN,IAD,UA
1011722,7,758,IAD,MCO,UA
1042130,57,2288,LAX,IAD,UA
1012338,-1277,2306,SEA,IAD,UA
1010825,-9,2089,DCA,LAS,US
1011330,-5,2089,LAS,DCA,US
1011550,-4,1979,PHX,DCA,US
1011220,-5,919,MIA,DCA,US
1010800,-8,759,MCO,DCA,US
1011025,-7,1979,DCA,PHX,US
1011705,-11,1979,DCA,PHX,US
1010948,-3,1979,PHX,DCA,US
1010700,1,1979,DCA,PHX,US
1020625,0,1172,IAD,DFW,AA
1022020,116,1172,DFW,IAD,AA
1021745,-10,1192,DCA,DFW,AA
1020730,0,1192,DCA,DFW,AA
1021655,4,1192,DFW,DCA,AA
1020955,-7,612,DCA,ORD,AA
1020620,-7,612,ORD,DCA,AA
1021225,-6,2311,LAX,DCA,AA
1020840,-5,2311,DCA,LAX,AA
1021830,4,2288,IAD,LAX,AA
1190950,51,2288,LAX,IAD,AA
1020845,-10,1192,DCA,DFW,AA
1032302,50,2288,LAX,IAD,UA
1021510,-4,612,DCA,ORD,AA
1021140,-3,612,ORD,DCA,AA
1020600,-3,1192,DCA,DFW,AA
1021020,1,1192,DFW,DCA,AA
1021600,-4,1192,DCA,DFW,AA
1021130,11,1192,DFW,DCA,AA
1021240,7,1212,DFW,ORF,AA
1021710,2,1212,ORF,DFW,AA
1021005,16,1192,DCA,DFW,AA
1021555,83,1192,DFW,DCA,AA
1021800,-8,213,DCA,JFK,AA
1021545,-4,213,JFK,DCA,AA
1021145,-5,612,DCA,ORD,AA
1020810,-9,612,ORD,DCA,AA
1021805,-1,919,DCA,MIA,AA
1021425,0,919,MIA,DCA,AA
1020815,-1,2311,LAX,DCA,AA
1021705,2,2311,DCA,LAX,AA
1021335,-6,1192,DFW,DCA,AA
1020705,-3,1212,ORF,DFW,AA
1021721,-5,921,IAD,MIA,AA
1021405,-1,921,MIA,IAD,AA
1021805,166,1192,DFW,DCA,AA
1020600,1,612,DCA,ORD,AA
1021840,-6,1158,DFW,RIC,AA
1022100,36,919,DCA,MIA,AA
1021250,32,919,DCA,MIA,AA
1020930,7,919,MIA,DCA,AA
1020840,0,1172,DFW,IAD,AA
1021300,15,1172,IAD,DFW,AA
1021500,-6,1192,DCA,DFW,AA
1020830,-4,612,DCA,ORD,AA
1021155,16,1172,DFW,IAD,AA
1021615,11,1172,IAD,DFW,AA
1021510,48,1172,DFW,IAD,AA
1021930,33,1172,IAD,DFW,AA
1021835,-4,919,MIA,DCA,AA
1020640,8,1158,RIC,DFW,AA
1020800,20,2288,IAD,LAX,AA
1020840,-5,919,DCA,MIA,AA
1020720,-3,921,IAD,MIA,AA
1020659,-7,919,DCA,MIA,AA
1021100,-2,1192,DCA,DFW,AA
1020615,-1,1192,DFW,DCA,AA
1021440,-6,919,DCA,MIA,AA
1021115,-4,919,MIA,DCA,AA
1021230,-6,1192,DCA,DFW,AA
1020750,5,1192,DFW,DCA,AA
1021959,-1,919,DCA,MIA,AA
1021635,15,919,MIA,DCA,AA
1020800,51,1158,DFW,RIC,AA
1021220,46,1158,RIC,DFW,AA
1021950,-3,919,MIA,DCA,AA
1021859,-6,1192,DCA,DFW,AA
1021430,5,1192,DFW,DCA,AA
1022050,-8,612,DCA,ORD,AA
1021715,-3,612,ORD,DCA,AA
1022010,-4,612,ORD,DCA,AA
1021900,69,1212,DFW,ORF,AA
1021850,-4,612,DCA,ORD,AA
1021515,17,612,ORD,DCA,AA
1022205,-8,612,ORD,DCA,AA
1021615,-7,612,DCA,ORD,AA
1021245,-4,612,ORD,DCA,AA
1022010,40,1192,DFW,DCA,AA
1020645,29,919,MIA,DCA,AA
1022125,45,921,MIA,IAD,AA
1021340,101,1158,DFW,RIC,AA
1021755,88,1158,RIC,DFW,AA
1020800,-6,2329,DCA,SEA,AS
1021410,17,2329,SEA,DCA,AS
1021840,-6,2329,DCA,SEA,AS
1020815,3,2329,SEA,DCA,AS
1020915,-10,2311,DCA,LAX,AS
1021305,31,2311,LAX,DCA,AS
1020950,-2,2350,PDX,DCA,AS
1021710,-6,2350,DCA,PDX,AS
1021350,-8,814,DCA,TPA,B6
1021755,48,814,TPA,DCA,B6
1020735,-8,814,TPA,DCA,B6
1020938,-3,413,IAD,BOS,B6
1020610,-3,413,BOS,IAD,B6
1022140,-9,899,DCA,FLL,B6
1022059,-1,899,FLL,DCA,B6
1020615,-7,313,BDL,DCA,B6
1020700,-8,399,BOS,DCA,B6
1020831,-8,399,DCA,BOS,B6
1021115,15,814,DCA,TPA,B6
1021420,11,814,TPA,DCA,B6
1020757,-10,857,DCA,PBI,B6
1020845,-4,399,BOS,DCA,B6
1021105,-2,399,DCA,BOS,B6
1021115,-8,399,BOS,DCA,B6
1021357,-8,399,DCA,BOS,B6
1021805,-3,313,BDL,DCA,B6
1020845,-8,313,DCA,BDL,B6
1021455,-1,413,IAD,BOS,B6
1021235,-2,413,BOS,IAD,B6
1021440,-8,892,DCA,RSW,B6
1021802,-14,892,RSW,DCA,B6
1022015,-7,892,DCA,RSW,B6
1021000,-10,892,RSW,DCA,B6
1021218,-10,399,BOS,DCA,B6
1021536,-6,399,DCA,BOS,B6
1021609,-8,634,DCA,JAX,B6
1021315,-9,634,JAX,DCA,B6
1021105,-2,857,PBI,DCA,B6
1020700,-1,759,DCA,MCO,B6
1021150,-7,759,MCO,DCA,B6
1021920,-7,814,DCA,TPA,B6
1021655,1,399,DCA,BOS,B6
1021715,-4,399,BOS,DCA,B6
1021459,-1,759,DCA,MCO,B6
1022058,-7,759,MCO,DCA,B6
1021205,-8,444,DCA,CHS,B6
1021425,14,444,CHS,DCA,B6
1021013,-1,474,BOS,RIC,B6
1021916,-1,399,BOS,DCA,B6
1022000,-13,313,DCA,BDL,B6
1021530,-11,805,RIC,FLL,B6
1022045,-2,805,FLL,RIC,B6
1021750,-8,399,DCA,BOS,B6
1021222,-1,857,DCA,PBI,B6
1021529,5,857,PBI,DCA,B6
1021242,-4,474,RIC,BOS,B6
1020647,-8,228,IAD,JFK,B6
1020950,-9,759,DCA,MCO,B6
1021822,3,759,DCA,MCO,B6
1020855,-9,759,MCO,DCA,B6
1020610,-7,899,DCA,FLL,B6
1020740,-5,228,JFK,IAD,B6
1020838,-8,228,IAD,JFK,B6
1020800,-5,1554,DCA,SJU,B6
1021904,-8,1554,SJU,DCA,B6
1020755,0,667,RIC,MCO,B6
1021300,1,667,MCO,RIC,B6
1021309,-2,899,FLL,DCA,B6
1021750,-1,228,JFK,IAD,B6
1021257,-7,899,DCA,FLL,B6
1020925,-6,899,FLL,DCA,B6
1020621,-2,474,BOS,RIC,B6
1021710,-2,899,DCA,FLL,B6
1021950,12,899,FLL,DCA,B6
1020600,-6,399,DCA,BOS,B6
1021945,4,228,IAD,JFK,B6
1021355,-3,612,DCA,ORD,AA
1021020,-5,612,ORD,DCA,AA
1021620,-6,547,ATL,DCA,DL
1021600,-7,547,DCA,ATL,DL
1020715,-2,1851,DCA,SLC,DL
1020600,-3,481,RIC,ATL,DL
1021110,-13,931,DCA,MSP,DL
1022233,7,481,ATL,RIC,DL
1021520,-2,547,ATL,DCA,DL
1020835,-3,931,DCA,MSP,DL
1022148,28,516,ATL,ORF,DL
1020951,-4,1851,SLC,DCA,DL
1020600,-7,919,DCA,MIA,AA
1022115,72,919,MIA,DCA,AA
1021030,6,547,ATL,DCA,DL
1021259,-6,547,DCA,ATL,DL
1021737,-2,534,IAD,ATL,DL
1022030,7,547,ATL,DCA,DL
1021935,-3,516,ATL,ORF,DL
1021645,-5,1851,DCA,SLC,DL
1021700,-3,931,DCA,MSP,DL
1020600,0,547,DCA,ATL,DL
1020700,-3,547,DCA,ATL,DL
1021609,0,759,MCO,DCA,B6
1022040,34,759,DCA,MCO,B6
1020655,-7,759,MCO,DCA,B6
1020935,-7,634,DCA,JAX,B6
1020900,-4,634,JAX,DCA,B6
1020900,-7,547,DCA,ATL,DL
1021914,10,481,ATL,RIC,DL
1021106,0,534,ATL,IAD,DL
1021330,-7,534,IAD,ATL,DL
1020800,-5,547,DCA,ATL,DL
1021500,-5,405,DCA,DTW,DL
1021402,-2,481,ATL,RIC,DL
1021612,-3,481,RIC,ATL,DL
1020700,-5,516,ORF,ATL,DL
1021515,14,534,ATL,IAD,DL
1020937,0,516,ATL,ORF,DL
1021145,4,516,ORF,ATL,DL
1020600,-11,534,IAD,ATL,DL
1020730,-6,405,DCA,DTW,DL
1021550,0,481,ATL,RIC,DL
1021815,-7,481,RIC,ATL,DL
1021700,13,547,DCA,ATL,DL
1021420,43,547,ATL,DCA,DL
1021610,6,516,ATL,ORF,DL
1021820,-1,516,ORF,ATL,DL
1020640,7,357,ROA,ATL,DL
1022145,4,547,ATL,DCA,DL
1021100,-7,547,DCA,ATL,DL
1020840,10,405,DTW,DCA,DL
1020705,-7,931,MSP,DCA,DL
1022012,-4,405,DTW,DCA,DL
1021200,-1,547,DCA,ATL,DL
1021920,60,547,ATL,DCA,DL
1021820,-2,547,ATL,DCA,DL
1021740,14,931,MSP,DCA,DL
1021906,5,534,ATL,IAD,DL
1020700,0,481,RIC,ATL,DL
1020715,-2,534,IAD,ATL,DL
1021104,-3,405,DCA,DTW,DL
1021720,-1,547,ATL,DCA,DL
1021500,0,547,DCA,ATL,DL
1021310,-6,931,MSP,DCA,DL
1021930,-1,457,ATL,CHO,DL
1021800,-6,547,DCA,ATL,DL
1021205,23,516,ATL,ORF,DL
1021419,10,516,ORF,ATL,DL
1020620,1,931,DCA,MSP,DL
1021925,38,931,MSP,DCA,DL
1021405,-1,516,ATL,ORF,DL
1021619,0,516,ORF,ATL,DL
1022049,-4,357,ATL,ROA,DL
1021320,-1,547,ATL,DCA,DL
1021900,-8,547,DCA,ATL,DL
1021225,-3,405,DTW,DCA,DL
1021220,0,547,ATL,DCA,DL
1022000,-12,547,DCA,ATL,DL
1021659,20,1851,SLC,DCA,DL
1021210,-1,481,ATL,RIC,DL
1021415,0,481,RIC,ATL,DL
1020920,27,547,ATL,DCA,DL
1021006,-3,481,ATL,RIC,DL
1021222,-5,481,RIC,ATL,DL
1021123,-1,534,IAD,ATL,DL
1020832,-3,481,ATL,RIC,DL
1021050,-4,481,RIC,ATL,DL
1020820,-1,547,ATL,DCA,DL
1021730,27,516,ATL,ORF,DL
1020805,-8,516,ORF,ATL,DL
1022155,17,534,ATL,IAD,DL
1020700,-5,457,CHO,ATL,DL
1020540,-7,516,ORF,ATL,DL
1022059,-11,413,IAD,BOS,B6
1021830,-4,413,BOS,IAD,B6
1020850,-7,474,RIC,BOS,B6
1022142,-3,228,JFK,IAD,B6
1021859,-5,899,DCA,FLL,B6
1021609,-9,899,FLL,DCA,B6
1020600,-10,399,BOS,DCA,B6
1021422,-9,384,GSP,IAD,EV
1021704,4,283,IAD,BUF,EV
1020815,-4,384,IAD,GSP,EV
1021300,15,542,BNA,IAD,EV
1021635,-1,642,ORD,RIC,EV
1021309,-5,1201,IAH,ORF,EV
1021708,-9,299,IAD,CMH,EV
1021417,27,630,JAX,IAD,EV
1021047,-6,100,RIC,IAD,EV
1020608,-11,642,RIC,ORD,EV
1021930,-8,642,ORD,RIC,EV
1021425,-16,476,IND,IAD,EV
1021220,-6,476,IAD,IND,EV
1020733,38,642,RIC,ORD,EV
1022159,3,277,EWR,RIC,EV
1021226,-7,419,IAD,TYS,EV
1021813,20,696,STL,IAD,EV
1021430,-10,310,DCA,CLE,EV
1021350,-4,717,ORF,ORD,EV
1021655,-1,100,IAD,RIC,EV
1021434,27,419,TYS,IAD,EV
1021315,2,717,ORD,ORF,EV
1021729,-8,1201,ORF,IAH,EV
1021018,-4,310,DCA,CLE,EV
1021700,36,926,IAD,MCI,EV
1021423,2,515,SAV,IAD,EV
1020550,-5,476,IND,IAD,EV
1021221,-4,696,IAD,STL,EV
1021923,0,441,CHS,IAD,EV
1021910,-6,277,EWR,RIC,EV
1022157,-7,515,IAD,SAV,EV
1021603,9,277,EWR,RIC,EV
1021220,1,157,IAD,ORF,EV
1021653,-6,717,ORF,ORD,EV
1020614,-3,277,RIC,EWR,EV
1021235,-6,630,IAD,JAX,EV
1022105,39,589,ORD,IAD,EV
1021156,0,384,IAD,GSP,EV
1021739,2,908,MSP,IAD,EV
1020711,-6,277,RIC,EWR,EV
1021650,43,212,IAD,EWR,EV
1021723,-5,239,IAD,GSO,EV
1020603,-2,288,CLE,IAD,EV
1020959,31,326,IAD,BDL,EV
1021231,-8,310,CLE,DCA,EV
1021305,3,277,EWR,RIC,EV
1020843,-10,542,BNA,IAD,EV
1021949,-7,299,CMH,IAD,EV
1020720,0,642,ORD,RIC,EV
1022158,0,476,IAD,IND,EV
1021915,-10,283,BUF,IAD,EV
1022155,10,1190,IAD,IAH,EV
1021811,-5,642,RIC,ORD,EV
1021250,14,1157,IAH,RIC,EV
1021759,13,1157,RIC,IAH,EV
1020814,39,534,IAD,ATL,EV
1020545,-2,515,SAV,IAD,EV
1020948,-10,476,IND,IAD,EV
1021357,-6,451,SDF,IAD,EV
1021705,0,419,IAD,TYS,EV
1021655,35,451,IAD,SDF,EV
1022150,-1,419,IAD,TYS,EV
1022150,-4,288,IAD,CLE,EV
1020825,1,542,IAD,BNA,EV
1020600,-5,419,TYS,IAD,EV
1022130,-6,199,DCA,EWR,EV
1020830,-3,481,RIC,ATL,EV
1020810,95,516,ATL,ORF,EV
1021017,85,516,ORF,ATL,EV
1021454,-8,508,ATL,PHF,EV
1021708,3,508,PHF,ATL,EV
1021440,-5,292,LGA,RIC,EV
1021200,-4,474,BOS,RIC,EV
1020700,-4,474,BOS,RIC,EV
1020920,-7,456,RIC,DTW,EV
1020940,13,474,RIC,BOS,EV
1021930,1,292,LGA,RIC,EV
1020600,-9,292,RIC,LGA,EV
1021550,-8,456,DTW,RIC,EV
1020905,-5,357,ATL,ROA,EV
1021050,-11,357,ROA,ATL,EV
1020840,-3,529,DTW,ORF,EV
1021106,-9,529,ORF,DTW,EV
1021030,-4,457,ATL,CHO,EV
1021223,-4,457,CHO,ATL,EV
1022054,-5,508,ATL,PHF,EV
1020625,-2,508,PHF,ATL,EV
1021723,-4,405,DCA,DTW,EV
1021925,0,970,MSP,RIC,EV
1020830,-9,970,RIC,MSP,EV
1021334,40,534,ATL,IAD,EV
1021605,19,534,IAD,ATL,EV
1022003,-2,456,DTW,RIC,EV
1021454,4,457,ATL,CHO,EV
1021651,0,457,CHO,ATL,EV
1020905,-5,508,ATL,PHF,EV
1021108,-7,508,PHF,ATL,EV
1020940,1,534,ATL,IAD,EV
1021209,-3,357,ATL,ROA,EV
1021401,-5,357,ROA,ATL,EV
1021430,7,474,RIC,BOS,EV
1021700,-8,292,RIC,LGA,EV
1020600,-4,229,LGA,IAD,EV
1021908,-12,372,PVD,IAD,EV
1021925,-3,229,LGA,IAD,EV
1021520,-5,405,DTW,DCA,EV
1021610,59,357,ATL,ROA,EV
1021755,53,357,ROA,ATL,EV
1021339,-3,508,ATL,PHF,EV
1021555,-1,508,PHF,ATL,EV
1021934,-6,326,BDL,IAD,EV
1021708,1,401,IAD,CAE,EV
1020805,10,372,IAD,PVD,EV
1022150,-1,534,IAD,ATL,EV
1020550,-3,326,BDL,IAD,EV
1020822,-5,182,IAD,PIT,EV
1021718,-4,326,IAD,BDL,EV
1021443,-5,182,PIT,IAD,EV
1021220,-3,372,IAD,PVD,EV
1021018,-10,182,PIT,IAD,EV
1021238,-8,401,IAD,CAE,EV
1020603,0,401,CAE,IAD,EV
1021246,-9,182,IAD,PIT,EV
1020956,4,372,PVD,IAD,EV
1021720,-3,229,IAD,LGA,EV
1021411,-9,372,PVD,IAD,EV
1021440,-4,401,CAE,IAD,EV
1021705,-7,372,IAD,PVD,EV
1021912,-3,401,CAE,IAD,EV
1022205,-4,326,IAD,BDL,EV
1022203,0,229,IAD,LGA,EV
1022159,3,401,IAD,CAE,EV
1021521,-10,277,RIC,EWR,EV
1022152,0,542,IAD,BNA,EV
1021151,-3,1136,OKC,IAD,EV
1021709,12,1027,IAD,TUL,EV
1021423,-2,325,ALB,IAD,EV
1021952,12,212,EWR,IAD,EV
1020803,-12,926,MCI,IAD,EV
1020540,6,534,ATL,IAD,EV
1020824,6,630,IAD,JAX,EV
1020820,-2,239,IAD,GSO,EV
1020630,5,100,RIC,IAD,EV
1021430,-3,322,CLT,IAD,EV
1020810,-5,476,IAD,IND,EV
1020939,0,630,JAX,IAD,EV
1021018,0,384,GSP,IAD,EV
1021002,-4,239,GSO,IAD,EV
1021235,-2,326,IAD,BDL,EV
1020600,10,212,IAD,EWR,EV
1021222,-7,1027,TUL,IAD,EV
1020600,2,212,EWR,IAD,EV
1022150,0,212,IAD,EWR,EV
1021700,-5,501,IAD,GRR,EV
1021425,-9,326,BDL,IAD,EV
1021250,42,589,ORD,IAD,F9
1021620,45,891,IAD,RSW,F9
1021950,23,891,RSW,IAD,F9
1022255,-5,2065,LAS,IAD,F9
1020615,11,388,IAD,CVG,F9
1020830,8,388,CVG,IAD,F9
1021035,-2,534,IAD,ATL,F9
1021305,19,534,ATL,IAD,F9
1021550,-2,383,IAD,DTW,F9
1021810,-1,383,DTW,IAD,F9
1022055,-8,2065,IAD,LAS,F9
1020745,3,589,IAD,ORD,F9
1021130,-5,1476,DEN,DCA,F9
1021725,108,1476,DCA,DEN,F9
1020650,-5,742,IAD,MEM,F9
1020900,-4,742,MEM,IAD,F9
1021245,0,322,IAD,CLT,F9
1021450,8,322,CLT,IAD,F9
1021650,25,859,IAD,PBI,F9
1022010,55,859,PBI,IAD,F9
1020710,-2,1476,DCA,DEN,F9
1020745,-9,1476,DEN,DCA,F9
1021332,7,1476,DCA,DEN,F9
1021650,8,1476,DEN,DCA,F9
1021415,-7,305,CHO,LGA,MQ
1021225,-12,305,LGA,CHO,MQ
1022105,25,642,ORD,RIC,MQ
1020750,-9,642,ORD,RIC,MQ
1021110,12,642,RIC,ORD,MQ
1021310,-1,642,ORD,RIC,MQ
1021630,-5,642,RIC,ORD,MQ
1020600,0,642,RIC,ORD,MQ
1021530,-5,290,JFK,ORF,MQ
1021725,-3,213,JFK,DCA,MQ
1021059,-4,213,DCA,JFK,MQ
1020900,0,213,JFK,DCA,MQ
1021935,-5,213,DCA,JFK,MQ
1021745,15,802,ORF,MIA,MQ
1021950,-6,802,MIA,ORF,MQ
1020610,-2,825,RIC,MIA,MQ
1021505,-2,213,DCA,JFK,MQ
1021305,-3,213,JFK,DCA,MQ
1020615,-1,213,DCA,JFK,MQ
1022151,-2,100,IAD,RIC,EV
1021934,-12,419,TYS,IAD,EV
1020632,61,589,ORD,IAD,EV
1021949,4,199,EWR,DCA,EV
1021220,-6,515,IAD,SAV,EV
1021704,8,277,RIC,EWR,EV
1021930,-7,239,GSO,IAD,EV
1021705,-1,441,IAD,CHS,EV
1021900,9,1157,IAH,RIC,EV
1021715,-1,908,IAD,MSP,EV
1020550,-1,1157,RIC,IAH,EV
1021718,25,1136,IAD,OKC,EV
1022147,46,213,JFK,DCA,MQ
1020931,-6,802,MIA,ORF,MQ
1020610,-4,802,ORF,MIA,MQ
1020929,5,296,LGA,ORF,MQ
1021125,-5,296,ORF,LGA,MQ
1021610,-3,296,LGA,ORF,MQ
1021815,-8,296,ORF,LGA,MQ
1020720,-1,717,ORF,ORD,OO
1021420,143,567,ORD,CHO,OO
1022010,-5,567,ORD,CHO,OO
1020615,-3,567,CHO,ORD,OO
1021730,128,567,CHO,ORD,OO
1020800,46,383,DTW,IAD,OO
1020956,32,383,IAD,DTW,OO
1021700,1,612,ORD,DCA,OO
1021000,22,612,ORD,DCA,OO
1021326,11,612,DCA,ORD,OO
1022115,22,825,MIA,RIC,MQ
1021325,-9,290,ORF,JFK,MQ
1021255,28,213,DCA,JFK,MQ
1021110,26,213,JFK,DCA,MQ
1021940,-2,717,ORD,ORF,OO
1020600,6,612,DCA,ORD,OO
1021700,2,4817,HNL,IAD,UA
1020855,13,4817,IAD,HNL,UA
1021311,-4,589,ORD,IAD,UA
1021510,-1,1208,DCA,IAH,UA
1020910,36,2419,IAD,SFO,UA
1020810,8,2253,IAD,SAN,UA
1021426,25,2253,IAD,SAN,UA
1021720,27,1190,IAD,IAH,UA
1020811,-12,2327,PDX,IAD,UA
1021729,21,2327,IAD,PDX,UA
1022209,12,758,IAD,MCO,UA
1021315,7,2306,SEA,IAD,UA
1020905,-6,1208,IAH,DCA,UA
1021353,12,811,TPA,IAD,UA
1020550,-2,413,BOS,IAD,UA
1020810,16,2306,IAD,SEA,UA
1020725,46,1956,PHX,IAD,UA
1022338,-1274,2288,LAX,IAD,UA
1021230,12,2306,IAD,SEA,UA
1021926,54,413,BOS,IAD,UA
1021741,19,1452,DEN,IAD,UA
1020849,-4,589,ORD,IAD,UA
1021615,13,1452,IAD,DEN,UA
1020910,-10,811,TPA,IAD,UA
1020940,8,1452,IAD,DEN,UA
1021150,6,1190,IAH,IAD,UA
1021017,-3,1208,IAH,DCA,UA
1020635,55,2419,IAD,SFO,UA
1020801,-8,1208,DCA,IAH,UA
1020802,4,2419,IAD,SFO,UA
1020957,46,1452,DEN,IAD,UA
1021901,16,1452,IAD,DEN,UA
1021400,57,758,MCO,IAD,UA
1021657,-1,2419,SFO,IAD,UA
1021947,1,2419,IAD,SFO,UA
1020840,13,2419,IAD,SFO,UA
1021140,0,2419,SFO,IAD,UA
1021541,-5,758,MCO,IAD,UA
1020823,31,1452,DEN,IAD,UA
1022358,-1363,1452,DEN,IAD,UA
1021409,0,1208,DCA,IAH,UA
1021800,5,612,ORD,DCA,UA
1021436,2,1452,IAD,DEN,UA
1021634,0,2419,IAD,SFO,UA
1022044,3,2419,IAD,SFO,UA
1021658,4,589,IAD,ORD,UA
1021809,18,589,ORD,IAD,UA
1022140,-3,2419,SFO,IAD,UA
1021225,36,1452,IAD,DEN,UA
1261400,46,2288,LAX,IAD,AA
1020958,-4,642,RIC,ORD,UA
1020810,12,1606,IAD,STT,UA
1021947,2,2288,IAD,LAX,UA
1021403,-1,1606,STT,IAD,UA
1020808,19,1190,IAD,IAH,UA
1021300,196,2419,SFO,IAD,UA
1021545,12,1208,IAH,DCA,UA
1021055,41,1452,DEN,IAD,UA
1021727,51,758,IAD,MCO,UA
1020610,11,2306,SEA,IAD,UA
1020820,12,1571,IAD,SJU,UA
1021900,59,1190,IAH,IAD,UA
1020545,0,1208,DCA,IAH,UA
1021900,80,1208,IAH,DCA,UA
1022155,13,1571,IAD,SJU,UA
1020956,19,1476,DEN,DCA,UA
1020816,10,758,IAD,MCO,UA
1021720,15,2288,IAD,LAX,UA
1020745,0,2419,SFO,IAD,UA
1021752,45,811,IAD,TPA,UA
1020745,0,2253,SAN,IAD,UA
1021731,4,1571,SJU,IAD,UA
1020823,13,413,IAD,BOS,UA
1012305,45,2288,LAX,IAD,AA
1022230,-5,2253,SAN,IAD,UA
1021741,12,2306,IAD,SEA,UA
1020844,0,2419,SFO,IAD,UA
1021040,6,2419,SFO,IAD,UA
1022204,2,1452,IAD,DEN,UA
1022230,9,2419,SFO,IAD,UA
1020910,193,758,MCO,IAD,UA
1021120,71,1452,DEN,IAD,UA
1020830,106,2442,DCA,SFO,UA
1021709,24,1190,IAH,IAD,UA
1021343,16,2065,LAS,IAD,UA
1021630,5,2288,IAD,LAX,UA
1022338,2,2306,SEA,IAD,UA
1021220,14,2419,IAD,SFO,UA
1022305,5,2419,SFO,IAD,UA
1021949,23,1452,DEN,IAD,UA
1021531,26,1452,DEN,IAD,UA
1022158,11,811,IAD,TPA,UA
1021300,53,1190,IAH,IAD,UA
1020805,17,811,IAD,TPA,UA
1021815,-5,1956,IAD,PHX,UA
1022210,7,2288,IAD,LAX,UA
1021317,52,2253,SAN,IAD,UA
1021900,-7,758,MCO,IAD,UA
1021231,-6,758,IAD,MCO,UA
1020809,-3,2358,SMF,IAD,UA
1020935,-7,413,BOS,IAD,UA
1021255,23,1452,DEN,IAD,UA
1020811,11,2065,IAD,LAS,UA
1021705,55,413,IAD,BOS,UA
1022200,33,2419,IAD,SFO,UA
1021849,-7,811,TPA,IAD,UA
1061611,41,2288,LAX,IAD,UA
1021850,-7,2288,IAD,LAX,UA
1021710,17,1452,IAD,DEN,UA
1021220,174,2288,IAD,LAX,UA
1020535,22,1190,IAD,IAH,UA
1021455,-1,2419,SFO,IAD,UA
1021347,92,2442,SFO,DCA,UA
1021603,46,1476,DCA,DEN,UA
1020745,-5,612,DCA,ORD,UA
1020830,-1,2288,IAD,LAX,UA
1021250,4,1208,IAH,DCA,UA
1020948,5,589,IAD,ORD,UA
1021728,1,1208,DCA,IAH,UA
1021251,23,589,IAD,ORD,UA
1021825,6,2253,IAD,SAN,UA
1022207,13,413,IAD,BOS,UA
1020800,22,589,IAD,ORD,UA
1020804,6,1452,IAD,DEN,UA
1020820,21,1452,IAD,DEN,UA
1020725,4,1190,IAH,IAD,UA
1021917,-6,2358,IAD,SMF,UA
1042338,-1341,2288,LAX,IAD,UA
1021501,24,2288,IAD,LAX,UA
1020900,22,2288,IAD,LAX,UA
1021735,23,2419,IAD,SFO,UA
1121115,39,2288,LAX,IAD,UA
1201110,39,2288,LAX,IAD,UA
1022205,32,2288,LAX,IAD,UA
1021839,16,642,ORD,RIC,UA
1021615,6,589,ORD,IAD,UA
1020825,-5,2089,DCA,LAS,US
1021330,-3,2089,LAS,DCA,US
1021550,7,1979,PHX,DCA,US
1021220,0,919,MIA,DCA,US
1020824,-5,119,PHL,DCA,US
1021025,-6,1979,DCA,PHX,US
1021705,-6,1979,DCA,PHX,US
1020948,13,1979,PHX,DCA,US
1020700,0,1979,DCA,PHX,US
1021515,6,892,DCA,RSW,US
1021855,-1,892,RSW,DCA,US
1021340,-1,1979,PHX,DCA,US
1021415,20,857,DCA,PBI,US
1021745,-2,857,PBI,DCA,US
1020854,-5,814,TPA,DCA,US
1021130,-1,857,DCA,PBI,US
1021445,1,857,PBI,DCA,US
1021640,-4,331,CLT,DCA,US
1020655,-7,257,RIC,CLT,US
1020825,-8,892,RSW,DCA,US
1021730,-5,119,PHL,DCA,US
1021946,-5,331,CLT,DCA,US
1020845,-10,759,DCA,MCO,US
1021155,-1,759,MCO,DCA,US
1022225,-1,290,CLT,ORF,US
1021535,-1,331,DCA,CLT,US
1020710,-5,857,PBI,DCA,US
1020940,144,331,CLT,DCA,US
1021135,-5,331,CLT,DCA,US
1020739,3,331,CLT,DCA,US
1020515,-11,290,ORF,CLT,US
1021305,28,331,CLT,DCA,US
1021610,-4,814,DCA,TPA,US
1021920,-4,814,TPA,DCA,US
1021750,89,331,CLT,DCA,US
1021945,-14,857,DCA,PBI,US
1021455,-7,331,CLT,DCA,US
1021515,5,119,DCA,PHL,US
1021345,-5,331,DCA,CLT,US
1021010,-9,899,DCA,FLL,US
1021330,0,899,FLL,DCA,US
1021050,-7,331,DCA,CLT,US
1020659,18,899,FLL,DCA,US
1021145,-8,814,DCA,TPA,US
1021450,-3,814,TPA,DCA,US
1021750,-3,257,RIC,CLT,US
